track_id,Song,Artists,Album,length,time_signature,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,key,valence,speechiness,mode,Popularity,favorite
1iOdhNBdePXR632DhYZVO2,Booty Drop,['Doechii'],Booty Drop,159560,4,0.87,0.188,0.746,140.943,0.0134,-6.098,0.2,11.0,0.702,0.0711,0,69.0,0
1xemKSmCnH59ze3KX5wwgH,Demons,['Doja Cat'],Demons,196653,4,0.821,8.73e-05,0.341,139.885,0.00746,-5.915,0.18,8.0,0.344,0.281,1,79.0,0
3lcfs9Qjfxzy00VSVkixDv,I Gotta,['Lil Uzi Vert'],Pink Tape,173026,4,0.818,0.209,0.51,129.057,0.0,-7.05,0.211,2.0,0.416,0.408,0,70.0,0
0bkV1iQHSxBaksUqgEkcbc,SKITZO (feat. Young Thug),"['Travis Scott', 'Young Thug']",UTOPIA,366593,4,0.472,0.103,0.551,83.25,0.0,-7.219,0.345,5.0,0.347,0.25,0,81.0,0
6IEXjer2qbXhRLFv99NQQv,Pound Town 2 (feat. Nicki Minaj & Tay Keith),"['Sexyy Red', 'Nicki Minaj', 'Tay Keith']",Pound Town 2 (feat. Nicki Minaj & Tay Keith),194048,4,0.637,0.174,0.634,178.037,0.0,-8.126,0.149,2.0,0.49,0.426,1,72.0,0
1hS8xbWKEifaf0VuFpIY69,Bluffin (feat. Lil Baby),"['Gucci Mane', 'Lil Baby']",Bluffin (feat. Lil Baby),148302,4,0.678,0.00361,0.483,160.156,0.0,-7.956,0.109,1.0,0.12,0.422,1,69.0,0
23L1gQJjtlZMrZPZvluyQe,Presidential Rolex,['Key Glock'],Presidential Rolex,148611,4,0.904,0.0118,0.461,148.045,0.0,-4.349,0.107,8.0,0.0794,0.164,1,66.0,0
5nYygW7bTgPOhckh3uDR9L,Hellcat Kenny (feat. Lil Uzi Vert),"['Young Thug', 'Lil Uzi Vert']",BUSINESS IS BUSINESS,154467,4,0.932,0.0661,0.503,140.096,0.0,-9.351,0.0856,8.0,0.686,0.294,0,66.0,0
48rsYvIQXUAtxcmIoStOaM,ca$h $hit,['Gunna'],a Gift & a Curse,131493,4,0.795,0.123,0.55,119.975,0.0,-5.704,0.0873,7.0,0.152,0.0882,0,75.0,0
5e2jIB5KT9kmTDCBzAmvQr,Gorgeous,"['Tee Grizzley', 'Skilla Baby']",Controversy,153199,4,0.822,0.0188,0.498,94.017,0.0,-8.47,0.0989,2.0,0.207,0.245,1,68.0,0
3IxGpAFxBAAfCQ6dv6sBiw,SHAKE SUMN (with Sexyy Red) - REMIX,"['DaBaby', 'Sexyy Red']",SHAKE SUMN (with Sexyy Red) [REMIX],124806,4,0.765,0.00666,0.723,143.023,0.0,-7.502,0.257,11.0,0.363,0.191,0,70.0,0
4mWbFYZ9P14Ulf1LIFZGhH,06 Gucci (feat. DaBaby & 21 Savage),"['Gucci Mane', 'DaBaby', '21 Savage']",06 Gucci (feat. DaBaby & 21 Savage),178950,4,0.786,0.252,0.719,130.081,0.0,-7.487,0.301,0.0,0.802,0.296,0,68.0,0
5TGkqW4UfYV1jQVLrhz4Yc,I'm Geekin (feat. NLE Choppa & BIA) - Remix,"['DDG', 'NLE Choppa', 'BIA']",I'm Geekin (feat. NLE Choppa & BIA) [Remix],189027,4,0.864,0.201,0.453,113.084,0.0,-6.267,0.461,2.0,0.222,0.226,1,64.0,0
2f9JzwRy6Ofr5ixvN0ojKt,GEEKALEEK (feat. Cash Kidd),"['OHGEESY', 'Cash Kidd']",GEEKALEEK (feat. Cash Kidd),146286,4,0.835,0.00594,0.552,105.007,1.24e-05,-8.039,0.139,11.0,0.18,0.191,1,70.0,0
1IzJxbARcQrOWMZgPw1PNj,Go Hard,['Lil Baby'],Go Hard,217610,4,0.849,0.0178,0.581,142.015,0.0,-5.464,0.092,6.0,0.274,0.261,0,74.0,0
293QwzG48nRXlqk5lGDUbw,Keep It Low (feat. Future),"['Moneybagg Yo', 'Future']",Hard To Love,142452,4,0.786,0.0175,0.698,154.954,0.0,-4.697,0.194,1.0,0.168,0.0976,1,73.0,0
2VjOTvl50tscmc0RDjPdr2,UK Rap,"['Dave', 'Central Cee']",Split Decision,198027,4,0.92,0.339,0.682,140.071,2.08e-06,-4.82,0.112,1.0,0.697,0.368,1,80.0,0
1UFCw2ZU50ZXdjHUtKg9mp,Florida Water (feat. Luh Tyler),"['Danny Towers', 'DJ Scheme', 'Ski Mask The Slump God', 'Luh Tyler']",Florida Water (feat. Luh Tyler),223708,4,0.501,0.206,0.655,79.797,0.0,-9.482,0.1,1.0,0.605,0.596,1,65.0,0
2beD5W9IkefQ04IO39XF7w,My wrist (with Young Thug),"['Yeat', 'Young Thug']",My wrist (with Young Thug),190133,4,0.784,0.0042,0.616,137.019,0.00592,-7.159,0.256,0.0,0.291,0.0927,1,78.0,0
3iRCr53b2ZOvoKMTNvBn5d,MVP (feat. G-Eazy),"['A Boogie Wit da Hoodie', 'G-Eazy']",MVP (feat. G-Eazy),173948,4,0.801,0.000212,0.706,138.008,0.0,-6.079,0.15,1.0,0.331,0.255,1,70.0,0
31yydnZnSeCwkRPY7tlgQJ,Hot Boy (feat. Lil Baby),"['Nardo Wick', 'Lil Baby']",Hot Boy (feat. Lil Baby),169893,5,0.595,0.00594,0.829,113.319,0.000101,-3.95,0.153,2.0,0.501,0.226,1,71.0,0
451acSEXA7pfbMKXoC6vJX,FreakyT (feat. Latto) - Remix,"['TiaCorine', 'Latto']",FreakyT (feat. Latto) [Remix],149385,4,0.799,0.269,0.459,142.962,4.46e-06,-8.715,0.113,10.0,0.349,0.202,0,61.0,0
0yUaLqhsVsguBpoOPL4cO7,In Ha Mood,['Ice Spice'],In Ha Mood,129362,4,0.768,0.696,0.74,141.059,6.81e-06,-6.595,0.23,0.0,0.532,0.336,1,78.0,0
6UN73IYd0hZxLi8wFPMQij,Players,['Coi Leray'],Players,139560,4,0.954,0.03,0.516,105.001,7.54e-06,-5.817,0.0504,6.0,0.624,0.16,1,82.0,0
2i2qDe3dnTl6maUE31FO7c,Mad Max,"['Lil Durk', 'Future']",Lil Durk Presents: Loyal Bros 2,153600,4,0.898,0.0212,0.64,149.988,0.0,-8.796,0.0919,5.0,0.68,0.255,0,71.0,0
6Md6lyVVoKWcOaSg8u1tDn,Shoot It Myself (feat. Future),"['EST Gee', 'Future']",I Never Felt Nun,187844,4,0.798,0.00189,0.471,135.102,0.0,-8.824,0.154,8.0,0.11,0.125,1,64.0,0
3wspfG772mi1c25JpnNOVP,Walk,['Kodak Black'],Walk/Spin,166039,4,0.817,0.037,0.512,130.04,0.0,-6.943,0.216,8.0,0.17,0.0984,1,65.0,0
2TSfStvlAMLw89u3tali79,Dah Dah DahDah,['Nardo Wick'],Who is Nardo Wick?? (Deluxe),151776,4,0.66,0.149,0.373,167.912,0.0,-10.234,0.106,11.0,0.35,0.595,1,75.0,0
0HrWshW3SuFJ6nKS9ba9Mh,Vette Motors,['YoungBoy Never Broke Again'],The Last Slimeto,173419,4,0.83,0.0298,0.644,155.103,0.0,-5.431,0.11,10.0,0.227,0.407,0,71.0,0
4OzS0O0i88cGeu8YklCHrT,When It Comes To You,['Fridayy'],Fridayy,168075,4,0.559,0.454,0.465,139.566,0.0,-8.765,0.233,0.0,0.312,0.157,0,65.0,0
6JY5hYyFzwVIVn0fVJW34Z,DISSOLVE,['Offset'],SET IT OFF,187600,4,0.782,0.121,0.563,135.135,2.21e-06,-6.06,0.144,6.0,0.621,0.122,0,66.0,0
1mjAD7IYvI5UGiB7WnppMf,BBL Love - Interlude,['Drake'],For All The Dogs,161364,4,0.502,0.845,0.391,132.819,0.0,-9.013,0.112,4.0,0.574,0.0428,1,79.0,0
0riALVv5w4g49cSDpvVLEo,DIAMONDS,['Kaash Paige'],DIAMONDS,207946,4,0.538,0.0703,0.795,144.979,0.0,-5.406,0.386,8.0,0.424,0.0594,0,44.0,0
7JCR3o72lk90eWwvr0cwdq,Lifestyle Vicious,"['Toure', 'Vory']",Life Of The Party,159772,4,0.818,0.356,0.474,135.98,0.0,-9.784,0.151,2.0,0.466,0.314,0,41.0,0
5KpBWd0OVnBaJ4Dc8TtzdZ,30 FLOORS UP,['Ryan Trey'],30 FLOORS UP,144786,4,0.594,0.311,0.47,81.028,0.0,-7.012,0.146,8.0,0.564,0.133,1,42.0,0
5ybZcAwqUF7i9gwABLeXzs,2 Grown (feat. The Kid LAROI),"['Lil Tjay', 'The Kid LAROI']",222,232092,4,0.656,0.582,0.364,96.971,0.0,-10.913,0.252,11.0,0.427,0.0824,1,73.0,0
4LPIwB4gtPzuB0YKHjOldj,Guitar In My Room (with Lil Durk & Kid Cudi),"['Lyrical Lemonade', 'Lil Durk', 'Kid Cudi']",Guitar In My Room,227647,4,0.298,0.133,0.584,82.16,0.0,-10.539,0.0984,7.0,0.202,0.176,0,70.0,0
5ZyQqAgrPr0cVm0VfM69Np,Can't Wait,['Doja Cat'],Scarlet,235360,4,0.472,0.286,0.79,77.908,3.45e-06,-4.337,0.0636,6.0,0.815,0.322,0,75.0,0
7hrcHfHWaLhooHzGltlCYB,HO4ME,"['DJ Drama', 'Lil Baby', 'A Boogie Wit da Hoodie']",HO4ME,235711,3,0.511,0.0769,0.541,101.228,0.0,-10.1,0.1,10.0,0.248,0.421,0,53.0,0
63YcOq8SNXtnZtCfjyEpmq,DEEP END (feat. Don Toliver),"['Doe Boy', 'Don Toliver']",BEEZY,214858,4,0.516,0.525,0.631,71.382,0.0,-6.361,0.121,10.0,0.5,0.251,0,49.0,0
2f86Ae3R4OKAu1lEIqouih,"To Summer, From Cole - Audio Hug","['Summer Walker', 'J. Cole']",CLEAR 2: SOFT LIFE EP,147667,4,0.735,0.706,0.459,74.052,2.04e-06,-10.164,0.101,6.0,0.583,0.273,0,76.0,0
06r4zNmjkvIRbzdu68RPNp,Lies (feat. Fridayy),"['Moneybagg Yo', 'Fridayy']",Hard To Love,182819,4,0.78,0.116,0.629,149.019,8.9e-06,-6.387,0.176,7.0,0.216,0.037,1,58.0,0
0EWkHy6MFQxu5Hg6SPlEur,Get Away,"['Blxst', 'Bino Rideaux']",Sixtape 3,139994,4,0.683,0.143,0.642,95.952,1.74e-05,-5.692,0.186,2.0,0.307,0.222,1,55.0,0
2Sym6hOXUGlWUSR43cJkj3,Confirmation,['Yung Bleu'],Confirmation,192000,4,0.75,0.117,0.459,139.95,0.0,-9.792,0.106,5.0,0.407,0.217,0,63.0,0
63g8gWlA4KtbJ2V0yt1bij,Stay Beside Me,['Phora'],Lucky Me,198892,1,0.614,0.618,0.534,82.01,0.0,-6.388,0.129,7.0,0.2,0.438,0,51.0,0
69YpzMeKwxPTZ6JVLPayYz,Meant 4 You,['Lil Darius'],Meant 4 You,164908,4,0.628,0.648,0.531,81.013,0.0,-9.031,0.167,7.0,0.758,0.44,1,45.0,0
4fPJCekTxkvQREfrh27L1O,Secrets (feat. Mariah the Scientist),"['A Boogie Wit da Hoodie', 'Mariah the Scientist']",Secrets (feat. Mariah the Scientist),193800,4,0.56,0.283,0.657,90.905,0.0,-5.457,0.365,1.0,0.411,0.0458,0,56.0,0
4kRdEglPliBDy42SpYwLTH,SLIDE ON ME,['Chris Patrick'],SLIDE ON ME,112942,3,0.682,0.611,0.543,104.835,0.0,-6.606,0.142,10.0,0.457,0.22,0,44.0,0
4SBZis6PQh5N40Zv9ro3Ti,H e r O l d F r i e n d s,['PARTYNEXTDOOR'],H e r O l d F r i e n d s,256117,4,0.607,0.326,0.523,105.018,0.0,-7.425,0.128,4.0,0.0781,0.0528,0,62.0,0
7a636g0dl8a487foiAcoCM,Need Me,['Lil Tecca'],Need Me,138947,4,0.739,0.615,0.639,100.039,0.0,-6.016,0.103,1.0,0.603,0.185,0,66.0,0
3RBubtMyzlp9MPZegNcDRK,4 Me (feat. Kali Uchis),"['Don Toliver', 'Kali Uchis']",4 Me (feat. Kali Uchis),160427,5,0.51,0.149,0.709,118.353,0.0,-5.408,0.45,8.0,0.764,0.167,1,53.0,0
1mk8ZC9OeTZMr8Wy31LqRj,FEEL,['Davido'],Timeless,154513,4,0.837,0.0923,0.831,111.978,0.176,-6.21,0.0819,2.0,0.529,0.08,1,74.0,0
5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,['Asake'],Work Of Art,157714,4,0.778,0.692,0.801,104.986,0.000155,-7.326,0.0912,6.0,0.914,0.106,0,78.0,0
25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema & Tempoe)","['Victony', 'Rema', 'Tempoe', 'Don Toliver']","Soweto (with Don Toliver, Rema and Tempoe)",219500,4,0.719,0.0541,0.756,105.024,0.0,-5.392,0.109,5.0,0.647,0.0761,0,78.0,0
5mhM7bfzv52bzfCzlq8vH1,Ngozi,"['Crayon', 'Ayra Starr']",Trench to Triumph,217566,4,0.903,0.0335,0.428,115.029,6.23e-06,-14.557,0.0623,6.0,0.503,0.247,1,74.0,0
7HmE17lcfpENCJkuurXDvh,Dalie,"['Kamo Mphela', 'Tyler ICU', 'Khalil Harrison', 'Baby S.O.N']",Dalie,280425,4,0.831,5e-05,0.568,113.009,0.0901,-9.984,0.122,1.0,0.16,0.0515,1,63.0,0
05bS6TTT5lXiDfOS4dcAc4,Mumu,"['DJ Neptune', 'Joeboy']",Mumu,173571,4,0.849,0.206,0.857,111.967,0.000131,-6.029,0.23,11.0,0.809,0.212,0,60.0,0
3Z19t8pNaAHqlLmz2LuwNa,Best Of Me,['Bnxn'],"Sincerely, Benson",230400,4,0.668,0.191,0.642,100.354,0.000608,-8.366,0.105,9.0,0.477,0.129,0,67.0,0
1wADwLSkYhrSmy4vdy6BRn,soso,['Omah Lay'],Boy Alone,183057,4,0.711,0.424,0.725,105.016,0.129,-8.315,0.11,3.0,0.53,0.0941,0,77.0,0
35MU2MEhQMw0NhXZztAP9m,BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale),"['ODUMODUBLVCK', 'Bloody Civilian', 'Wale']",EZIOKWU,233571,4,0.689,0.256,0.835,111.966,1.14e-05,-6.364,0.22,1.0,0.769,0.144,0,67.0,0
7ErtOGQ9DwyQa3lwP77j4u,Asiwaju,['Ruger'],Asiwaju,216000,4,0.727,0.636,0.6,199.796,5.1e-06,-4.799,0.106,8.0,0.754,0.24,1,73.0,0
0Em4eY10PGyiBlmjWxcav3,Party No Dey Stop,"['Adekunle Gold', 'Zinoleesky']",Party No Dey Stop,168858,4,0.826,0.204,0.657,118.049,1.37e-05,-7.779,0.0668,5.0,0.86,0.147,0,69.0,0
1iBWjQ9af9NnUd5xnQDB3k,Charm,['Rema'],Rave & Roses Ultra,204750,4,0.768,0.581,0.663,96.039,0.0,-6.901,0.0974,4.0,0.559,0.0355,0,77.0,0
7vKXc90NT5WBm3UTT4iTVG,KANTE (feat. Fave),"['Davido', 'Fave']",Timeless,194040,4,0.724,0.182,0.809,99.005,0.0,-5.022,0.0765,6.0,0.606,0.0929,0,73.0,0
5tM3Fo4qBqDAwWJ9ZY5AtX,YAWA,['Fireboy DML'],YAWA,177778,4,0.845,0.0805,0.609,108.005,0.000416,-6.498,0.0842,9.0,0.648,0.0401,1,74.0,0
2D0HvqDFPK7YmT7kbrzZch,reason,['Omah Lay'],Boy Alone (Deluxe),147363,4,0.753,0.373,0.693,107.985,0.000234,-8.111,0.12,2.0,0.869,0.245,1,64.0,0
1oq33HJBs0rDmjjZ2rVFyG,Terminator,['King Promise'],Terminator,234025,4,0.845,0.0259,0.638,113.017,0.00129,-6.549,0.0724,1.0,0.839,0.0394,1,73.0,0
3GMdp6clyAh7wZWVYOtoS9,Amapiano,"['Asake', 'Olamide']",Amapiano,162857,4,0.812,0.144,0.651,112.016,5.81e-06,-7.628,0.107,0.0,0.535,0.0856,0,70.0,0
5tpft20jhQvRlG3O7XfwWy,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)","['Tyler ICU', 'Tumelo_za', 'DJ Maphorisa', 'Nandipha808', 'Ceeka RSA', 'Tyrondee']","Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",391888,4,0.842,0.0246,0.504,112.995,0.0139,-7.557,0.0698,1.0,0.495,0.0534,1,74.0,0
0V9hYbo9uL11hqLP3u0yqA,Babylon,"['Patoranking', 'Victony']",WORLD BEST,177319,4,0.706,0.222,0.606,165.997,0.000194,-5.764,0.113,0.0,0.491,0.0831,1,68.0,0
1rrqJ9QkOBYJlsZgqqwxgB,Rush,['Ayra Starr'],Rush,185093,4,0.792,0.0369,0.503,99.97,0.00057,-8.044,0.0959,1.0,0.381,0.0626,1,79.0,0
442DDArcRLNRxEeF75jRVk,Shu! (feat. Chley),"['Diamond Platnumz', 'Chley']",Shu! (feat. Chley),263571,4,0.878,0.296,0.89,112.016,5.54e-06,-4.967,0.0645,1.0,0.722,0.0495,1,62.0,0
6L1UdBhj6v8Ol9qKHBtvLN,"Yahyuppiyah (feat. Pcee, EeQue & Chley)","['Uncle Waffles', 'Tony Duardo', 'Justin99', 'Pcee', 'EeQue', 'Chley']","Yahyuppiyah (feat. Pcee, EeQue, & Chley)",296975,4,0.819,0.00585,0.457,112.027,0.000127,-12.641,0.0661,1.0,0.61,0.126,1,64.0,0
3osydJRsRqgVFKYTC04QfT,Enjoy,"['Jux', 'Diamond Platnumz']",Enjoy,216724,4,0.892,0.301,0.672,115.959,0.0,-4.669,0.211,8.0,0.804,0.0863,1,64.0,0
6wuMo4ZR83PhlhXhJ1S3VY,GWAGWALADA,"['Bnxn', 'Kizz Daniel', 'Seyi Vibez']",GWAGWALADA,190542,4,0.838,0.194,0.569,113.046,0.0377,-8.414,0.0802,4.0,0.63,0.0529,0,71.0,0
3ceZIRUX8m8qFFcnEDkj2K,Holiday,['Rema'],Rave & Roses Ultra,159100,4,0.473,0.347,0.675,111.862,0.0,-10.175,0.108,6.0,0.471,0.0832,1,64.0,0
5F4OfeowSReF93KcH2eUcG,Xtra Cool,['Young Jonn'],Xtra Cool,150000,4,0.843,0.165,0.725,120.0,0.00357,-7.282,0.0948,6.0,0.556,0.0539,0,71.0,0
1tOp1bXhT9tvydSAGDHdQy,Stamina,"['Tiwa Savage', 'Ayra Starr', 'Young Jonn']",Stamina,169043,4,0.578,0.314,0.631,108.783,0.0,-7.619,0.107,8.0,0.794,0.228,1,70.0,0
56amD1DaOooWn1RwbJiJnq,Incoming,"['Shatta Wale', 'Tekno']",Incoming,162351,5,0.773,0.373,0.606,143.943,3e-05,-5.812,0.2,7.0,0.323,0.32,0,54.0,0
4lVEVXrlQlXPdYWMGTwrFe,Overloading (OVERDOSE),"['Mavins', 'Crayon', 'Ayra Starr', 'LADIPOE', 'Magixx', 'Boy Spyce']",Overloading (OVERDOSE),205000,4,0.546,0.484,0.611,104.059,0.00149,-9.459,0.101,0.0,0.749,0.172,0,64.0,0
3baPniPXS0iEII8rDUJdYP,Monalisa,"['Lojay', 'Sarz', 'Chris Brown']",Monalisa,212976,4,0.828,0.106,0.726,113.017,0.00101,-6.389,0.103,10.0,0.67,0.0419,0,77.0,0
5CTQCPv51aLWpwTbqo8mEL,Bandana,"['Fireboy DML', 'Asake']",Bandana,178225,4,0.818,0.293,0.605,104.931,0.0116,-7.121,0.0696,1.0,0.366,0.038,1,66.0,0
4AxG1T6UJJ4xCX4Wz6JDLG,People (feat. Ayra Starr & Omah Lay),"['Libianca', 'Ayra Starr', 'Omah Lay']",People (Remixes),184633,5,0.559,0.592,0.453,123.906,1.23e-05,-8.746,0.0909,10.0,0.622,0.0684,0,75.0,0
5hVjoL3sHepZROri63wBxP,It's Plenty,['Burna Boy'],"Love, Damini",216992,4,0.776,0.36,0.565,107.035,8.81e-05,-10.609,0.308,7.0,0.53,0.105,1,75.0,0
3d04OfVqip9ZQdvboUsPg3,Duffel Bag,['Joeboy'],Duffel Bag,126906,5,0.663,0.3,0.54,139.362,1.45e-05,-8.911,0.123,8.0,0.612,0.392,1,62.0,0
6WZVnqQ9OZRSGZmXyHHlV3,Ojapiano,['KCee'],Ojapiano,168421,4,0.628,0.0444,0.795,114.003,0.00189,-6.27,0.582,10.0,0.565,0.0366,0,71.0,0
0h9NbR0ozxlNVnTXOX8xjk,Single Again,['Harmonize'],Single Again,224294,4,0.804,0.029,0.696,109.995,0.000707,-7.269,0.0602,0.0,0.764,0.0476,0,63.0,0
5V9XFfvCG4WP5ZdISOLvaF,Sability,['Ayra Starr'],Sability,166559,4,0.845,0.1,0.7,119.997,0.00113,-8.737,0.0984,4.0,0.85,0.0391,0,69.0,0
2H0w7oYDjUvgsFlNQ5swIg,Basquiat,['Asake'],Work Of Art,134483,4,0.825,0.547,0.767,115.957,4.6e-06,-7.893,0.0914,5.0,0.857,0.0418,1,73.0,0
5dVJTSZhL2n81ZkT4PZu0x,Jinja,['Olamide'],Unruly,155020,4,0.898,0.113,0.735,95.992,0.00592,-7.374,0.173,4.0,0.403,0.109,0,69.0,0
1deimiQlzca70jziGDtTsm,Pick Up,['Tiwa Savage'],Pick Up,156551,5,0.588,0.493,0.677,147.921,0.0,-5.565,0.162,9.0,0.813,0.32,1,66.0,0
